sc	st	en	id
ScOZjSD_2488	11510597	11533110	g12062
ScOZjSD_2488	11545042	11557271	g12063
ScOZjSD_2488	11613677	11635454	g12064
ScOZjSD_2488	11655868	11713617	g12065
ScOZjSD_2488	11786097	11791642	g12066
ScOZjSD_2488	11804817	11860418	g12067
ScOZjSD_2488	11911628	11928526	g12068
ScOZjSD_2488	11934075	11992894	g12069
ScOZjSD_2488	12027407	12027808	g12070
ScOZjSD_2488	12037526	12069653	g12071
ScOZjSD_2488	12102319	12103968	g12072
ScOZjSD_2488	12121630	12139061	g12073
ScOZjSD_2488	12170498	12188882	g12074
ScOZjSD_2488	12196698	12197916	g12075
ScOZjSD_2488	12256699	12302572	g12076
ScOZjSD_2488	12314973	12345677	g12077
ScOZjSD_2488	12349058	12377138	g12078
ScOZjSD_2488	12382995	12415756	g12079
ScOZjSD_2488	12434865	12449365	g12080
ScOZjSD_2488	12458664	12493238	g12081
ScOZjSD_2488	12510434	12567638	g12082
ScOZjSD_2488	12574938	12604873	g12083
ScOZjSD_2488	12617523	12617965	g12084
ScOZjSD_2488	12637628	12723929	g12085
ScOZjSD_2488	12734920	12744345	g12086
ScOZjSD_2488	12745533	12906116	g12087
ScOZjSD_2488	12944529	12978789	g12088
ScOZjSD_2488	12996011	12996718	g12089
ScOZjSD_2488	13018718	13031872	g12090
ScOZjSD_2488	13213654	13242589	g12091
ScOZjSD_2488	13246480	13264665	g12092
ScOZjSD_2488	13276992	13278275	g12093
ScOZjSD_2488	13281679	13392982	g12094
ScOZjSD_2488	13441610	13442803	g12095
ScOZjSD_2488	13472294	13539016	g12096
ScOZjSD_2488	13679972	13686564	g12097
ScOZjSD_2488	13736987	13737220	g12098
ScOZjSD_2488	13800926	13817101	g12099
ScOZjSD_2488	13818317	13818586	g12100
ScOZjSD_2488	13831885	13906683	g12101
ScOZjSD_2488	13919814	13955399	g12102
ScOZjSD_2488	13963930	13972717	g12103
ScOZjSD_2488	13995801	14029786	g12104
ScOZjSD_2488	14032450	14083793	g12105
ScOZjSD_2488	14085561	14094410	g12106
ScOZjSD_2488	14123668	14150671	g12107
ScOZjSD_2488	14172781	14185834	g12108
ScOZjSD_2488	14211556	14214739	g12109
ScOZjSD_2488	14220313	14223241	g12110
ScOZjSD_2488	14232344	14345336	g12111
ScOZjSD_2488	14433950	14438009	g12112
ScOZjSD_2488	14438113	14454549	g12113
ScOZjSD_2488	14488527	14500691	g12114
ScOZjSD_2488	14526689	14585438	g12115
ScOZjSD_2488	14619125	14649718	g12116
ScOZjSD_2488	14651808	14738950	g12117
ScOZjSD_2488	14744433	14744720	g12118
ScOZjSD_2488	14804144	14814694	g12119
ScOZjSD_2488	14979237	15000194	g12120
ScOZjSD_2488	15013023	15094674	g12121
ScOZjSD_2488	15103197	15103490	g12122
ScOZjSD_2488	15120536	15125052	g12123
ScOZjSD_2488	15200059	15206809	g12124
ScOZjSD_2488	15212599	15252808	g12125
ScOZjSD_2488	15294014	15351419	g12126
ScOZjSD_2488	15411937	15416381	g12127
ScOZjSD_2488	15429542	15447108	g12128
ScOZjSD_2488	15477948	15516180	g12129
ScOZjSD_2488	15530610	15530921	g12130
ScOZjSD_2488	15553920	15585453	g12131
ScOZjSD_2488	15590502	15616504	g12132
ScOZjSD_2488	15661996	15674801	g12133
ScOZjSD_2488	15675567	15694076	g12134
ScOZjSD_2488	15735544	15741809	g12135
ScOZjSD_2488	15753142	15798512	g12136
ScOZjSD_2488	15806955	15836487	g12137
ScOZjSD_2488	15840899	15879847	g12138
ScOZjSD_2488	15884058	15896093	g12139
ScOZjSD_2488	16090815	16204835	g12140
ScOZjSD_2488	16207160	16225857	g12141
ScOZjSD_2488	16231626	16234785	g12142
ScOZjSD_2488	16255552	16380569	g12143
ScOZjSD_2488	16390104	16400302	g12144
ScOZjSD_2488	16406691	16448135	g12145
ScOZjSD_2488	16453859	16563816	g12146
ScOZjSD_2488	16580961	16586315	g12147
ScOZjSD_2488	16587142	16600037	g12148
ScOZjSD_2488	16765562	16816740	g12149
ScOZjSD_2488	16880676	16938411	g12150
ScOZjSD_2488	16997103	17030234	g12151
ScOZjSD_2488	17065301	17106929	g12152
ScOZjSD_2488	17113314	17116056	g12153
ScOZjSD_2488	17122087	17171578	g12154
ScOZjSD_2488	17287644	17301623	g12155
ScOZjSD_2488	17320516	17336467	g12156
ScOZjSD_2488	17406061	17445858	g12157
ScOZjSD_2488	17519455	17545695	g12158
ScOZjSD_2488	17572056	17665091	g12159
ScOZjSD_2488	17675486	17708752	g12160
ScOZjSD_2488	17820479	17899412	g12161
ScOZjSD_2488	17944896	17948377	g12162
ScOZjSD_2488	17951594	18002661	g12163
ScOZjSD_2488	18029936	18067111	g12164
ScOZjSD_2488	18067655	18094631	g12165
ScOZjSD_2488	18117215	18239691	g12166
ScOZjSD_2488	18265139	18289362	g12167
ScOZjSD_2488	18290859	18311525	g12168
ScOZjSD_2488	18311982	18317799	g12169
ScOZjSD_2488	18324862	18346503	g12170
ScOZjSD_2488	18357764	18451527	g12171
ScOZjSD_2488	18476288	18476584	g12172
ScOZjSD_2488	18481465	18524512	g12173
ScOZjSD_2488	18537659	18541409	g12174
ScOZjSD_2488	18556630	18557276	g12175
ScOZjSD_2488	18575898	18618633	g12176
ScOZjSD_2488	18619279	18675243	g12177
ScOZjSD_2488	18694927	18734004	g12178
ScOZjSD_2488	18765122	18766843	g12179
ScOZjSD_2488	18922313	18985155	g12180
ScOZjSD_2488	18988877	18992551	g12181
ScOZjSD_2488	19065934	19111827	g12182
ScOZjSD_2488	19126558	19161321	g12183
ScOZjSD_2488	19257820	19258450	g12184
ScOZjSD_2488	19294901	19296237	g12185
ScOZjSD_2488	19393286	19417672	g12186
ScOZjSD_2488	19437779	19455003	g12187
ScOZjSD_2488	19728729	19729283	g12188
ScOZjSD_2488	19729603	19735407	g12189
ScOZjSD_2488	19752271	19757319	g12190
ScOZjSD_2488	19992982	20009182	g12191
ScOZjSD_2488	20098196	20161085	g12192
ScOZjSD_2488	20172129	20191606	g12193
ScOZjSD_2488	20225049	20244833	g12194
ScOZjSD_2488	20275890	20276654	g12195
ScOZjSD_2488	20320583	20351371	g12196
ScOZjSD_2488	20371281	20381145	g12197
ScOZjSD_2488	20410865	20431578	g12198
ScOZjSD_2488	20505576	20525261	g12199
ScOZjSD_2488	20570567	20599371	g12200
ScOZjSD_2488	20603019	20619531	g12201
ScOZjSD_2488	20643496	20650384	g12202
ScOZjSD_2488	20816698	20832690	g12203
ScOZjSD_2488	21028144	21030305	g12204
ScOZjSD_2488	21050193	21069144	g12205
ScOZjSD_2488	21165917	21166471	g12206
ScOZjSD_2488	21175950	21182689	g12207
ScOZjSD_2488	21483575	21514067	g12208
ScOZjSD_2488	21546633	21566884	g12209
ScOZjSD_2488	21632505	21682005	g12210
ScOZjSD_2488	21701504	21722844	g12211
ScOZjSD_2488	21744598	21744870	g12212
ScOZjSD_2488	21763906	21800626	g12213
ScOZjSD_2488	21839628	21981242	g12214
ScOZjSD_2488	22002957	22120337	g12215
ScOZjSD_2488	22204049	22216685	g12216
ScOZjSD_2488	22220198	22292318	g12217
ScOZjSD_2488	22308928	22356324	g12218
ScOZjSD_2488	22375614	22377845	g12219
ScOZjSD_2488	22384836	22403776	g12220
ScOZjSD_2488	22406435	22417361	g12221
ScOZjSD_2488	22444555	22555920	g12222
ScOZjSD_2488	22665060	22706567	g12223
ScOZjSD_2488	22736453	22751758	g12224
ScOZjSD_2488	22754500	22770662	g12225
ScOZjSD_2488	22815074	22819758	g12226
ScOZjSD_2488	22860935	22885655	g12227
ScOZjSD_2488	22905097	22968535	g12228
ScOZjSD_2488	23041870	23042373	g12229
ScOZjSD_2488	23053626	23102524	g12230
ScOZjSD_2488	23131801	23196689	g12231
ScOZjSD_2488	23196824	23199282	g12232
ScOZjSD_2488	23572651	23691281	g12233
ScOZjSD_2488	23775176	23853447	g12234
ScOZjSD_2488	23955920	24042460	g12235
ScOZjSD_2488	24060774	24078756	g12236
ScOZjSD_2488	24102375	24105757	g12237
ScOZjSD_2488	24112084	24137996	g12238
ScOZjSD_2488	24150781	24249488	g12239
ScOZjSD_2488	24256147	24380211	g12240
ScOZjSD_2488	24407924	24428616	g12241
ScOZjSD_2488	24457190	24513916	g12242
ScOZjSD_2488	24514913	24549038	g12243
ScOZjSD_2488	24560155	24704776	g12244
ScOZjSD_2488	24711714	24737396	g12245
ScOZjSD_2488	24745897	24763060	g12246
ScOZjSD_2488	24786699	24791985	g12247
ScOZjSD_2488	24801899	24854503	g12248
ScOZjSD_2488	24921217	24924489	g12249
ScOZjSD_2488	24946664	25003753	g12250
ScOZjSD_2488	25010560	25010967	g12251
ScOZjSD_2488	25016878	25037720	g12252
ScOZjSD_2488	25039573	25080964	g12253
ScOZjSD_2488	25112642	25148918	g12254
ScOZjSD_2488	25218817	25262753	g12255
ScOZjSD_2488	25372247	25400593	g12256
ScOZjSD_2488	25447141	25489677	g12257
ScOZjSD_2488	25508996	25509442	g12258
ScOZjSD_2488	25542167	25544826	g12259
ScOZjSD_2488	25600150	25685358	g12260
ScOZjSD_2488	25800379	25864680	g12261
ScOZjSD_2488	25898283	25898957	g12262
ScOZjSD_2488	25919861	25920214	g12263
ScOZjSD_2488	25932226	25964767	g12264
ScOZjSD_2488	25970230	25997384	g12265
ScOZjSD_2488	26045279	26071526	g12266
ScOZjSD_2488	26075794	26084893	g12267
ScOZjSD_2488	26111706	26116939	g12268
ScOZjSD_2488	26122600	26125839	g12269
ScOZjSD_2488	26139844	26141679	g12270
ScOZjSD_2488	26151451	26259894	g12271
ScOZjSD_2488	26286116	26340343	g12272
ScOZjSD_2488	26406607	26432521	g12273
ScOZjSD_2488	26533632	26595773	g12274
ScOZjSD_2488	26628373	26647421	g12275
ScOZjSD_2488	26656710	26665415	g12276
ScOZjSD_2488	26666315	26716832	g12277
ScOZjSD_2488	26728167	26774418	g12278
ScOZjSD_2488	26775558	26780107	g12279
ScOZjSD_2488	26791939	26792910	g12280
ScOZjSD_2488	26798661	26830958	g12281
ScOZjSD_2488	26840492	26843821	g12282
ScOZjSD_2488	26857061	26896557	g12283
ScOZjSD_2488	26898453	26944167	g12284
ScOZjSD_2488	26945720	26946016	g12285
ScOZjSD_2488	26983163	26985835	g12286
ScOZjSD_2488	26989991	27000392	g12287
ScOZjSD_2488	27009761	27010072	g12288
ScOZjSD_2488	27015468	27037035	g12289
ScOZjSD_2488	27040841	27136207	g12290
ScOZjSD_2488	27172628	27172945	g12291
ScOZjSD_2488	27176303	27238272	g12292
ScOZjSD_2488	27238287	27263165	g12293
ScOZjSD_2488	27265745	27278875	g12294
ScOZjSD_2488	27286420	27320307	g12295
ScOZjSD_2488	27323461	27325460	g12296
ScOZjSD_2488	27330421	27332472	g12297
ScOZjSD_2488	27349117	27353828	g12298
ScOZjSD_2488	27354218	27363325	g12299
ScOZjSD_2488	27384222	27397170	g12300
ScOZjSD_2488	27411586	27413662	g12301
ScOZjSD_2488	27415292	27428118	g12302
ScOZjSD_2488	27428576	27446561	g12303
ScOZjSD_2488	27471010	27499131	g12304
ScOZjSD_2488	27507314	27511466	g12305
ScOZjSD_2488	27528362	27558466	g12306
ScOZjSD_2488	27560007	27640315	g12307
ScOZjSD_2488	27649535	27664863	g12308
ScOZjSD_2488	27671118	27675113	g12309
ScOZjSD_2488	27802924	27832105	g12310
ScOZjSD_2488	27841353	27860515	g12311
ScOZjSD_2488	27889291	27908883	g12312
ScOZjSD_2488	27939841	27949161	g12313
ScOZjSD_2488	27950437	27953498	g12314
ScOZjSD_2488	27963395	28018807	g12315
ScOZjSD_2488	28023885	28024088	g12316
ScOZjSD_2488	28052449	28082200	g12317
ScOZjSD_2488	28083110	28085771	g12318
ScOZjSD_2488	28090184	28128881	g12319
ScOZjSD_2488	28129653	28131293	g12320
ScOZjSD_2488	28141896	28142183	g12321
ScOZjSD_2488	28153599	28173127	g12322
ScOZjSD_2488	28173298	28185199	g12323
ScOZjSD_2488	28189949	28208821	g12324
ScOZjSD_2488	28219658	28220101	g12325
ScOZjSD_2488	28220147	28220587	g12326
ScOZjSD_2488	28238266	28242518	g12327
ScOZjSD_2488	28250123	28253422	g12328
ScOZjSD_2488	28254652	28263248	g12329
ScOZjSD_2488	28269927	28303449	g12330
ScOZjSD_2488	28306287	28334933	g12331
ScOZjSD_2488	28343944	28434586	g12332
ScOZjSD_2488	28458132	28466990	g12333
ScOZjSD_2488	28468222	28479893	g12334
ScOZjSD_2488	28498224	28509531	g12335
ScOZjSD_2488	28513491	28570208	g12336
ScOZjSD_2488	28614456	28617654	g12337
ScOZjSD_2488	28636673	28712417	g12338
ScOZjSD_2488	28755218	28840808	g12339
ScOZjSD_2488	28894146	28914555	g12340
ScOZjSD_2488	28931330	28934123	g12341
ScOZjSD_2488	28957781	29015047	g12342
ScOZjSD_2488	29023030	29046389	g12343
ScOZjSD_2488	29050002	29061076	g12344
ScOZjSD_2488	29064903	29069697	g12345
ScOZjSD_2488	29084164	29103278	g12346
ScOZjSD_2488	29106811	29108776	g12347
ScOZjSD_2488	29117882	29128565	g12348
ScOZjSD_2488	29141227	29222749	g12349
ScOZjSD_2488	29241926	29259059	g12350
ScOZjSD_2488	29263631	29276614	g12351
ScOZjSD_2488	29280793	29281359	g12352
ScOZjSD_2488	29283205	29289179	g12353
ScOZjSD_2488	29316443	29324959	g12354
ScOZjSD_2488	29328591	29370677	g12355
ScOZjSD_2488	29418884	29469485	g12356
ScOZjSD_2488	29473145	29516772	g12357
ScOZjSD_2488	29641195	29669316	g12358
ScOZjSD_2488	29669863	29671996	g12359
ScOZjSD_2488	29684536	29693462	g12360
ScOZjSD_2488	29694944	29699465	g12361
ScOZjSD_2488	29761633	29761980	g12362
ScOZjSD_2488	29765633	29779775	g12363
ScOZjSD_2488	29792665	29859127	g12364
ScOZjSD_2488	29863148	29914169	g12365
ScOZjSD_2488	29938706	29962675	g12366
ScOZjSD_2488	29967040	30014450	g12367
ScOZjSD_2488	30014973	30079611	g12368
ScOZjSD_2488	30080673	30085831	g12369
ScOZjSD_2488	30100991	30120465	g12370
ScOZjSD_2488	30140869	30191999	g12371
ScOZjSD_2488	30210820	30327694	g12372
ScOZjSD_2488	30327936	30331547	g12373
ScOZjSD_2488	30357386	30358054	g12374
ScOZjSD_2488	30363242	30370960	g12375
ScOZjSD_2488	30435551	30470692	g12376
ScOZjSD_2488	30474596	30498145	g12377
ScOZjSD_2488	30521358	30522793	g12378
ScOZjSD_2488	30522988	30585476	g12379
ScOZjSD_2488	30612037	30638169	g12380
ScOZjSD_2488	30656749	30681316	g12381
ScOZjSD_2488	30725720	30804896	g12382
ScOZjSD_2488	30818877	30822204	g12383
ScOZjSD_2488	30839865	30868022	g12384
ScOZjSD_2488	30881322	30969437	g12385
ScOZjSD_2488	30998035	31006433	g12386
ScOZjSD_2488	31007458	31060086	g12387
ScOZjSD_2488	31062267	31066049	g12388
ScOZjSD_2488	31072145	31081119	g12389
ScOZjSD_2488	31128739	31140763	g12390
ScOZjSD_2488	31147287	31194713	g12391
ScOZjSD_2488	31217716	31272186	g12392
ScOZjSD_2488	31275984	31295153	g12393
ScOZjSD_2488	31327329	31331504	g12394
ScOZjSD_2488	31337353	31478143	g12395
ScOZjSD_2488	31487094	31497774	g12396
ScOZjSD_2488	31506190	31594208	g12397
ScOZjSD_2488	31602718	31638361	g12398
ScOZjSD_2488	31647726	31654298	g12399
ScOZjSD_2488	31659694	31688367	g12400
ScOZjSD_2488	31738445	31817964	g12401
ScOZjSD_2488	31830852	31847439	g12402
ScOZjSD_2488	31860008	31860310	g12403
ScOZjSD_2488	31875110	31925957	g12404
ScOZjSD_2488	31938222	31975714	g12405
ScOZjSD_2488	31978793	31980053	g12406
ScOZjSD_2488	31980563	32007134	g12407
ScOZjSD_2488	32008182	32076897	g12408
ScOZjSD_2488	32089021	32107411	g12409
ScOZjSD_2488	32107950	32229053	g12410
ScOZjSD_2488	32237045	32242971	g12411
ScOZjSD_2488	32284449	32375715	g12412
ScOZjSD_2488	32384951	32395637	g12413
ScOZjSD_2488	32396028	32396330	g12414
ScOZjSD_2488	32397603	32415125	g12415
ScOZjSD_2488	32421787	32429400	g12416
ScOZjSD_2488	32431028	32435173	g12417
ScOZjSD_2488	32438515	32525650	g12418
ScOZjSD_2488	32536318	32588343	g12419
ScOZjSD_2488	32613846	32614337	g12420
ScOZjSD_2488	32615258	32615927	g12421
ScOZjSD_2488	32622086	32623462	g12422
ScOZjSD_2488	32712984	32725514	g12423
ScOZjSD_2488	32727087	32727677	g12424
ScOZjSD_2488	32842333	32842947	g12425
ScOZjSD_2488	32847092	32867315	g12426
ScOZjSD_2488	32885028	32904431	g12427
ScOZjSD_2488	32904814	32905956	g12428
ScOZjSD_2488	32918903	32945251	g12429
ScOZjSD_2488	32960045	32974780	g12430
ScOZjSD_2488	32984066	33020570	g12431
ScOZjSD_2488	33040801	33068391	g12432
ScOZjSD_2488	33073064	33219699	g12433
ScOZjSD_2488	33247163	33357197	g12434
ScOZjSD_2488	33362677	33372785	g12435
ScOZjSD_2488	33372829	33375209	g12436
ScOZjSD_2488	33375233	33504220	g12437
ScOZjSD_2488	33509993	33530573	g12438
ScOZjSD_2488	33548238	33549812	g12439
ScOZjSD_2488	33572735	33591833	g12440
ScOZjSD_2488	33591886	33592119	g12441
ScOZjSD_2488	33599603	33600259	g12442
ScOZjSD_2488	33622270	33654933	g12443
ScOZjSD_2488	33664495	33664869	g12444
ScOZjSD_2488	33719081	33729014	g12445
ScOZjSD_2488	33738225	33743488	g12446
ScOZjSD_2488	33767662	33768234	g12447
ScOZjSD_2488	33792154	33801524	g12448
ScOZjSD_2488	33806159	33815057	g12449
ScOZjSD_2488	33815456	33817453	g12450
ScOZjSD_2488	33819437	33911587	g12451
ScOZjSD_2488	33935257	33941883	g12452
ScOZjSD_2488	33942142	34001322	g12453
ScOZjSD_2488	34020406	34020904	g12454
ScOZjSD_2488	34059965	34060612	g12455
ScOZjSD_2488	34094826	34095200	g12456
ScOZjSD_2488	34105483	34124406	g12457
ScOZjSD_2488	34124992	34129341	g12458
ScOZjSD_2488	34136181	34198661	g12459
ScOZjSD_2488	34218264	34221033	g12460
ScOZjSD_2488	34221142	34246422	g12461
ScOZjSD_2488	34259551	34282029	g12462
ScOZjSD_2488	34308305	34353265	g12463
ScOZjSD_2488	34353442	34353966	g12464
ScOZjSD_2488	34377734	34439931	g12465
ScOZjSD_2488	34440856	34509364	g12466
ScOZjSD_2488	34516649	34567867	g12467
ScOZjSD_2488	34573151	34620671	g12468
ScOZjSD_2488	34621062	34692963	g12469
ScOZjSD_2488	34702615	34703259	g12470
ScOZjSD_2488	34711868	34818099	g12471
ScOZjSD_2488	34855876	34875113	g12472
ScOZjSD_2488	34880378	34926634	g12473
ScOZjSD_2488	34952522	34956609	g12474
ScOZjSD_2488	34962924	34970063	g12475
ScOZjSD_2488	35002875	35025453	g12476
ScOZjSD_2488	35033344	35036467	g12477
ScOZjSD_2488	35090888	35091187	g12478
ScOZjSD_2488	35099584	35114144	g12479
ScOZjSD_2488	35207735	35207962	g12480
ScOZjSD_2488	35213378	35230968	g12481
ScOZjSD_2488	35253754	35352913	g12482
ScOZjSD_2488	35355215	35376282	g12483
ScOZjSD_2488	35413553	35429764	g12484
ScOZjSD_2488	35435593	35449572	g12485
ScOZjSD_2488	35466274	35478307	g12486
ScOZjSD_2488	35488147	35517537	g12487
ScOZjSD_2488	35529609	35531033	g12488
ScOZjSD_2488	35553516	35661180	g12489
ScOZjSD_2488	35703168	35783632	g12490
ScOZjSD_2488	35833446	35833784	g12491
ScOZjSD_2488	35855119	35855568	g12492
ScOZjSD_2488	35874398	35874763	g12493
ScOZjSD_2488	35874876	35875547	g12494
ScOZjSD_2488	35891273	35894518	g12495
ScOZjSD_2488	35920333	35923310	g12496
ScOZjSD_2488	35924120	35968219	g12497
ScOZjSD_2488	35979322	36000951	g12498
ScOZjSD_2488	36064530	36087592	g12499
ScOZjSD_2488	36113111	36158981	g12500
ScOZjSD_2488	36201127	36222694	g12501
ScOZjSD_2488	36249980	36257702	g12502
ScOZjSD_2488	36267212	36281281	g12503
ScOZjSD_2488	36285875	36356836	g12504
ScOZjSD_2488	36369378	36427459	g12505
ScOZjSD_2488	36427773	36473732	g12506
ScOZjSD_2488	36606042	36656622	g12507
ScOZjSD_2488	36692583	36693518	g12508
ScOZjSD_2488	36716085	36726578	g12509
ScOZjSD_2488	36731402	36731998	g12510
ScOZjSD_2488	36740430	36763671	g12511
ScOZjSD_2488	36797613	36825940	g12512
ScOZjSD_2488	36906569	36934842	g12513
ScOZjSD_2488	36940017	36958647	g12514
ScOZjSD_2488	37101803	37228033	g12515
ScOZjSD_2488	37258712	37309673	g12516
ScOZjSD_2488	37418070	37424839	g12517
ScOZjSD_2488	37438588	37443921	g12518
ScOZjSD_2488	37590548	37597936	g12519
ScOZjSD_2488	37611947	37629828	g12520
ScOZjSD_2488	37747550	37840928	g12521
ScOZjSD_2488	37867843	37868181	g12522
ScOZjSD_2488	37882278	37906670	g12523
ScOZjSD_2488	37955399	37996391	g12524
ScOZjSD_2488	38112708	38112950	g12525
ScOZjSD_2488	38153822	38167318	g12526
ScOZjSD_2488	38169181	38169405	g12527
ScOZjSD_2488	38175235	38188924	g12528
ScOZjSD_2488	38190354	38220022	g12529
ScOZjSD_2488	38290639	38305267	g12530
ScOZjSD_2488	38306821	38315666	g12531
ScOZjSD_2488	38344393	38373388	g12532
ScOZjSD_2488	38422548	38424791	g12533
ScOZjSD_2488	38448722	38503222	g12534
ScOZjSD_2488	38524351	38554020	g12535
ScOZjSD_2488	38622600	38633434	g12536
ScOZjSD_2488	38639597	38678093	g12537
ScOZjSD_2488	38745388	38749073	g12538
ScOZjSD_2488	38847366	38859549	g12539
ScOZjSD_2488	39271607	39315641	g12540
ScOZjSD_2488	39323679	39347782	g12541
ScOZjSD_2488	39433096	39471495	g12542
ScOZjSD_2488	39482546	39487765	g12543
ScOZjSD_2488	39490056	39509883	g12544
ScOZjSD_2488	39560069	39572039	g12545
ScOZjSD_2488	39573349	39699667	g12546
ScOZjSD_2488	39755012	39757395	g12547
ScOZjSD_2488	39807955	39816381	g12548
ScOZjSD_2488	39863621	39864684	g12549
ScOZjSD_2488	39866319	39873765	g12550
ScOZjSD_2488	39877183	39877596	g12551
ScOZjSD_2488	39897126	39979586	g12552
ScOZjSD_2488	39982895	40016766	g12553
ScOZjSD_2488	40018712	40080067	g12554
ScOZjSD_2488	40089963	40126660	g12555
ScOZjSD_2488	40131969	40147476	g12556
ScOZjSD_2488	40150726	40182686	g12557
ScOZjSD_2488	40185871	40186617	g12558
ScOZjSD_2488	40190947	40295035	g12559
ScOZjSD_2488	40345030	40358424	g12560
ScOZjSD_2488	40365198	40409881	g12561
ScOZjSD_2488	40448270	40475468	g12562
ScOZjSD_2488	40510570	40520947	g12563
ScOZjSD_2488	40578373	40599202	g12564
ScOZjSD_2488	40612406	40633333	g12565
ScOZjSD_2488	40640954	40715112	g12566
ScOZjSD_2488	40731297	40731554	g12567
ScOZjSD_2488	40746160	40750735	g12568
ScOZjSD_2488	40767204	40806391	g12569
ScOZjSD_2488	40830940	40834723	g12570
ScOZjSD_2488	40834868	40835116	g12571
ScOZjSD_2488	40843856	40844086	g12572
ScOZjSD_2488	40905088	40958937	g12573
ScOZjSD_2488	40960570	40990557	g12574
ScOZjSD_2488	41028704	41111102	g12575
ScOZjSD_2488	41114204	41116588	g12576
ScOZjSD_2488	41142665	41147480	g12577
ScOZjSD_2488	41147510	41204803	g12578
ScOZjSD_2488	41205567	41266250	g12579
ScOZjSD_2488	41305812	41429509	g12580
ScOZjSD_2488	41462004	41488643	g12581
ScOZjSD_2488	41501265	41501525	g12582
ScOZjSD_2488	41509401	41519309	g12583
ScOZjSD_2488	41523300	41531375	g12584
ScOZjSD_2488	41561064	41579010	g12585
ScOZjSD_2488	41587048	41592831	g12586
ScOZjSD_2488	41598152	41677803	g12587
ScOZjSD_2488	41691909	41724925	g12588
ScOZjSD_2488	41727072	41817575	g12589
ScOZjSD_2488	41893124	41928666	g12590
ScOZjSD_2488	42019985	42020269	g12591
ScOZjSD_2488	42205385	42205813	g12592
ScOZjSD_2488	42456572	42476987	g12593
ScOZjSD_2488	42560898	42561098	g12594
ScOZjSD_2488	42561432	42565643	g12595
ScOZjSD_2488	42847981	42882038	g12596
ScOZjSD_2488	43484507	43517951	g12597
ScOZjSD_2488	43530752	43619863	g12598
ScOZjSD_2488	43647236	43654392	g12599
ScOZjSD_2488	43747605	43801050	g12600
ScOZjSD_2488	43834953	43907018	g12601
ScOZjSD_2488	43914835	44090730	g12602
ScOZjSD_2488	44093460	44201876	g12603
ScOZjSD_2488	44230352	44259552	g12604
ScOZjSD_2488	44670274	44711289	g12605
ScOZjSD_2488	44787737	44787964	g12606
ScOZjSD_2488	44856665	44880519	g12607
ScOZjSD_2488	44891882	44956366	g12608
ScOZjSD_2488	45049363	45105054	g12609
ScOZjSD_2488	45343643	45404806	g12610
ScOZjSD_2488	45449134	45548598	g12611
ScOZjSD_2488	45623890	45638781	g12612
ScOZjSD_2488	45638818	45639096	g12613
ScOZjSD_2488	45679070	45683124	g12614
ScOZjSD_2488	45684875	45691167	g12615
ScOZjSD_2488	45715347	45754196	g12616
ScOZjSD_2488	45759114	45781497	g12617
ScOZjSD_2488	45793662	45811216	g12618
ScOZjSD_2488	45907004	45914443	g12619
ScOZjSD_2488	45986844	46124152	g12620
ScOZjSD_2488	46165170	46236343	g12621
ScOZjSD_2488	46501425	46603949	g12622
ScOZjSD_2488	46615131	46678427	g12623
ScOZjSD_2488	46721397	46789194	g12624
ScOZjSD_2488	46819366	46843457	g12625
ScOZjSD_2488	46879503	46920204	g12626
ScOZjSD_2488	46938781	46968131	g12627
ScOZjSD_2488	47003306	47040196	g12628
ScOZjSD_2488	47073396	47096785	g12629
ScOZjSD_2488	47154603	47180910	g12630
ScOZjSD_2488	47279606	47288882	g12631
ScOZjSD_2488	47315922	47321985	g12632
ScOZjSD_2488	47374038	47384970	g12633
ScOZjSD_2488	47390932	47391408	g12634
ScOZjSD_2488	47409954	47450002	g12635
ScOZjSD_2488	47515373	47623767	g12636
ScOZjSD_2488	47624586	47626224	g12637
ScOZjSD_2488	47636886	47637620	g12638
ScOZjSD_2488	47645101	47672861	g12639
ScOZjSD_2488	47685784	47703552	g12640
ScOZjSD_2488	47799413	47825679	g12641
