id_arv	id_mouse	eval
g5919	UBC	9.05e-46
g5919	UBC	3.33e-06
g5919	NEDD8	4.79e-22
g5919	ZFAN4	2.08e-17
g5919	UBL4A	5.84e-13
g5919	UBIM	5.91e-09
g5920	KXDL1	1.16e-109
g5921	FKBP8	0.0
g5921	FKBP4	3.88e-23
g5921	FKBP4	6.01e-13
g5921	PPID	4.62e-17
g5921	FKBP5	8.97e-14
g5921	FKBP5	1.29e-07
g5921	FKBP6	1.49e-13
g5921	SPAG1	5.28e-11
g5921	FKB1A	9.06e-11
g5921	FKBPL	3.29e-10
g5922	ELL	0.0
g5922	ELL2	5.77e-167
g5922	ELL3	3.85e-22
g5922	ELL3	6.44e-11
g5922	OCLN	4.10e-14
g5922	MALD2	1.31e-13
g5922	OCEL1	7.71e-06
g5923	INO1	0.0
g5924	SSBP3	6.45e-27
g5924	SSBP2	1.22e-26
g5925	LRC25	4.16e-114
g5926	GDF15	1.87e-163
g5926	BMP7	3.32e-18
g5926	GDF3	1.24e-17
g5926	BMP6	4.85e-17
g5926	BMP5	8.14e-17
g5926	GDF5	5.93e-15
g5926	GDF7	1.75e-14
g5926	GDF6	2.05e-14
g5928	PGPI	1.75e-154
g5928	PGPIL	2.03e-31
g5929	JUND	0.0
g5929	JUN	1.22e-95
g5929	JUNB	3.14e-69
g5929	ATF7	8.87e-12
g5929	ATF2	2.36e-09
g5929	CREB5	2.27e-08
g5929	NFE2	5.62e-08
g5929	BACH1	2.77e-06
g5930	MYO9B	9.62e-08
g5930	ASPM	1.96e-06
g5931	PDE4C	0.0
g5931	PDE4D	0.0
g5931	PDE4A	0.0
g5931	PDE1A	5.31e-72
g5931	PDE1B	3.68e-71
g5931	PDE1C	3.30e-70
g5931	PDE7A	1.28e-61
g5931	PDE8B	1.32e-60
g5932	RAB3A	1.71e-168
g5932	RAB3C	2.43e-140
g5932	RAB3B	9.67e-132
g5932	RAB3D	2.20e-127
g5932	RAB8A	8.21e-71
g5932	RAB8B	7.19e-69
g5932	RAB10	1.28e-65
g5932	RAB1A	4.19e-65
g5933	M17L2	2.94e-88
g5933	MP17L	6.97e-16
g5933	MPV17	9.93e-15
g5933	PXMP2	1.27e-12
g5934	GILT	1.72e-121
g5935	P85B	1.07e-53
g5935	P85A	6.73e-28
g5936	MAST3	0.0
g5936	MAST4	0.0
g5936	MAST1	0.0
g5936	MAST2	0.0
g5936	MAST2	1.78e-82
g5936	LATS1	1.69e-68
g5936	ST38L	4.68e-68
g5936	KAPCB	5.81e-67
g5936	KAPCA	1.80e-66
g5937	I12R1	0.0
g5938	ARRD2	0.0
g5938	ARRD3	9.37e-131
g5938	ARRD4	8.34e-97
g5938	TXNIP	2.05e-71
g5938	ARRD1	4.83e-27
g5938	ARRD5	3.31e-12
g5939	KCNN1	6.06e-144
g5939	KCNN2	9.97e-110
g5939	KCNN3	2.16e-107
g5939	KCNN4	2.43e-55
g5939	KCNQ4	6.76e-07
g5939	KCNQ5	1.10e-06
g5940	KCNN1	5.03e-163
g5940	KCNN3	8.41e-107
g5940	KCNN2	1.63e-100
g5940	KCNN4	2.74e-18
g5941	CC124	4.99e-149
g5942	SC5A5	0.0
g5942	SC5A8	2.94e-79
g5942	SC5AC	9.96e-71
g5942	RL18A	1.47e-42
g5942	SC5A6	7.74e-39
g5943	MAP1S	0.0
g5943	MAP1B	1.64e-131
g5943	MAP1B	1.96e-32
g5943	MAP1A	5.20e-75
g5943	MAP1A	3.28e-27
g5944	FCHO1	0.0
g5944	FCHO1	0.0
g5944	FCHO2	1.62e-102
g5944	FCHO2	9.98e-96
g5944	SGIP1	4.73e-89
g5944	GAS7	6.56e-22
g5944	PPIP1	7.29e-18
g5944	PPIP2	1.09e-15
g5945	B3GN3	0.0
g5945	B3GN6	1.15e-115
g5945	B3GN7	2.57e-96
g5945	B3GN2	7.53e-80
g5945	B3GN4	4.38e-77
g5945	B3GN9	2.76e-72
g5945	B3GT1	5.00e-50
g5945	B3GN8	1.17e-48
g5946	JAK3	0.0
g5946	JAK2	1.35e-99
g5946	JAK1	4.91e-58
g5946	TYK2	1.51e-38
g5947	UN13A	2.13e-122
g5947	UN13A	5.45e-112
g5947	UN13A	1.92e-58
g5947	UN13B	5.59e-104
g5947	UN13B	6.32e-94
g5947	UN13C	1.90e-93
g5948	UN13A	0.0
g5948	UN13B	0.0
g5948	UN13C	4.55e-175
g5949	GT251	0.0
g5949	GT252	2.82e-155
g5949	GT253	3.86e-128
g5950	NIBAN	4.20e-14
g5950	NIBL1	5.29e-11
g5951	6PGL	1.46e-166
g5951	G6PE	4.62e-20
g5952	S27A1	0.0
g5952	S27A4	0.0
g5952	S27A3	7.65e-133
g5952	S27A2	3.06e-130
g5952	S27A5	7.41e-118
g5952	ACSM1	9.56e-21
g5952	ACSM4	3.43e-19
g5952	ACSM2	2.02e-18
g5953	NXNL1	3.87e-72
g5953	NXNL2	7.05e-17
g5953	NXN	5.13e-06
g5954	TM221	1.01e-90
g5955	MB12A	5.47e-179
g5955	MB12B	9.91e-46
g5956	BST2	2.29e-52
g5957	CC194	1.33e-43
g5958	PLVAP	0.0
g5959	GTPB3	1.20e-150
g5959	GTPB3	1.05e-57
g5960	ANO8	3.38e-74
g5961	ANO8	0.0
g5961	ANO10	2.15e-59
g5961	ANO10	9.03e-33
g5961	ANO7	1.95e-25
g5961	ANO7	9.74e-14
g5961	ANO6	2.18e-25
g5961	ANO6	5.52e-17
g5961	ANO4	3.48e-24
g5961	ANO4	7.78e-12
g5961	ANO5	4.93e-24
g5961	ANO5	2.45e-14
g5961	ANO3	3.36e-23
g5961	ANO3	1.98e-10
g5961	ANO2	5.72e-23
g5961	ANO2	4.45e-17
g5962	ABHD8	0.0
g5962	EPHX4	2.04e-15
g5962	EPHX3	5.42e-09
g5962	HYES	3.20e-06
g5963	OLF56	1.01e-96
g5963	OLF11	2.83e-79
g5963	O1019	1.46e-75
g5963	OLF15	1.09e-74
g5963	O1044	1.12e-74
g5963	OLF13	7.32e-74
g5963	O1038	1.85e-72
g5963	OLF10	2.08e-72
g5964	RL29	1.56e-72
g5965	ANKL1	0.0
g5965	TNI3K	3.47e-12
g5965	ANK3	5.73e-11
g5965	ANK3	2.05e-09
g5965	ANK3	1.59e-08
g5965	ANK3	1.95e-08
g5965	ANK3	6.77e-08
g5965	ANK3	2.18e-07
g5965	ANK3	4.09e-06
g5965	ANK1	8.31e-11
g5965	ANK1	1.84e-10
g5965	ANK1	1.79e-09
g5965	ANK1	4.93e-09
g5965	ANK1	1.19e-08
g5965	ANK1	3.19e-08
g5965	ANK1	1.37e-07
g5965	ANK1	9.23e-07
g5965	ANK1	4.07e-06
g5965	ANR16	9.04e-11
g5965	ANKK1	1.10e-10
g5965	ANK2	1.35e-10
g5965	ANK2	3.84e-09
g5965	ANK2	5.19e-09
g5965	ANK2	9.07e-09
g5965	ANK2	4.05e-07
g5965	ANK2	4.22e-07
g5965	ANK2	3.21e-06
g5965	ANK2	3.62e-06
g5965	ESPNL	2.27e-10
g5966	BABA1	1.66e-178
g5967	USBP1	0.0
g5968	NR2F6	0.0
g5968	COT2	0.0
g5968	COT1	1.70e-180
g5968	RXRA	1.65e-90
g5968	RXRG	8.32e-90
g5968	RXRB	3.60e-82
g5968	NR2E1	6.40e-80
g5968	NR2E3	2.01e-77
g5969	OCEL1	1.43e-90
g5969	USE1	1.06e-89
g5969	MALD2	4.82e-24
g5969	ELL2	1.06e-09
g5969	ELL	2.72e-09
g5969	ELL3	8.88e-08
g5970	MYO9B	1.21e-87
g5970	MYO9B	4.69e-32
g5970	MYO9A	2.27e-32
g5971	MYO9B	0.0
g5971	MYO9A	0.0
g5971	MYO9A	8.23e-83
g5971	MYO9A	3.54e-78
g5971	MYO15	4.19e-134
g5971	MYO15	1.45e-26
g5971	MYO7A	1.38e-131
g5971	MYO7A	1.75e-40
g5971	MYO7B	1.45e-129
g5971	MYO7B	1.32e-37
g5971	MYO10	6.80e-124
g5971	MYO10	2.08e-35
g5971	MYO3B	4.11e-117
g5971	MYO3B	4.39e-24
g5971	MYO5B	3.74e-114
g5971	MYO5B	3.54e-32
g5972	HAUS8	2.08e-93
g5973	PAR4	0.0
g5973	PAR2	2.55e-59
g5973	PAR3	2.07e-58
g5973	PAR1	4.96e-50
g5973	GP183	1.28e-32
g5973	GPR17	3.58e-32
g5973	LPAR6	1.27e-30
g5973	CLTR2	2.31e-30
g5974	SIN3B	0.0
g5974	SIN3A	0.0
g5975	NWD1	0.0
g5975	NWD1	2.76e-29
g5975	SIN3B	4.48e-117
g5975	SIN3B	8.90e-07
g5975	SIN3A	3.60e-31
g5975	SIN3A	3.17e-19
g5975	POC1A	1.97e-13
g5975	NWD2	1.56e-12
g5975	NWD2	3.69e-12
g5975	PLRG1	7.15e-12
g5975	FBXW7	4.71e-11
g5975	FBXW7	9.65e-09
g5975	FBXW7	1.54e-07
g5975	WDR5	1.06e-09
g5975	WDR5	1.64e-07
g5976	TM38A	0.0
g5976	TM38B	3.46e-75
g5977	SMIM7	4.43e-33
g5978	LORF2	1.49e-20
g5981	MED26	0.0
g5981	TCEA1	5.63e-07
g5981	TCEA2	1.46e-06
g5982	S35E1	0.0
g5982	S35E2	2.45e-31
g5982	S35E3	6.53e-06
g5983	CHERP	0.0
g5983	SUGP1	1.53e-09
g5983	SUGP1	4.94e-08
g5983	SF3A1	2.04e-08
g5985	CS044	0.0
g5986	CALR3	0.0
g5986	CALR	2.88e-126
g5986	CALX	1.54e-35
g5986	CLGN	2.78e-31
g5987	EP15R	0.0
g5987	EPS15	0.0
g5987	ITSN1	1.11e-34
g5987	ITSN1	5.27e-16
g5987	ITSN1	1.41e-10
g5987	EHD2	3.45e-21
g5987	EHD2	1.67e-08
g5987	EHD1	2.34e-20
g5987	EHD1	2.31e-09
g5987	EHD3	1.17e-19
g5987	EHD3	1.06e-08
g5987	EHD4	1.95e-19
g5987	EHD4	1.48e-09
g5987	ITSN2	8.49e-17
g5987	ITSN2	5.53e-09
g5987	ITSN2	1.57e-08
g5987	ITSN2	2.67e-07
g5988	KLF2	1.61e-178
g5988	KLF4	3.86e-64
g5988	KLF1	4.12e-52
g5988	KLF5	1.20e-45
g5988	KLF7	1.03e-44
g5988	KLF8	2.03e-44
g5988	KLF3	2.43e-44
g5988	KLF12	2.95e-44
g5989	AP1M1	0.0
g5989	AP1M2	0.0
g5989	AP2M1	1.83e-110
g5989	AP4M1	8.26e-58
g5989	AP3M1	1.93e-52
g5989	AP3M2	1.53e-42
g5989	STON1	1.20e-12
g5989	STON2	6.75e-11
g5990	CRIP2	4.61e-151
g5990	CRIP3	2.87e-65
g5990	CRIP3	6.10e-36
g5990	CRIP1	1.18e-33
g5990	CRIP1	3.12e-32
g5990	CSRP3	1.03e-31
g5990	CSRP3	6.26e-13
g5990	CSRP1	1.22e-30
g5990	CSRP1	2.54e-11
g5990	CSRP1	5.50e-09
g5990	CSRP2	3.11e-27
g5990	CSRP2	3.50e-12
g5990	CSRP2	5.01e-10
g5990	NRAP	3.72e-09
g5990	NRAP	3.25e-07
g5990	MICA1	4.09e-08
g5992	CIB3	4.42e-101
g5992	CIB2	9.95e-66
g5992	CIB1	1.46e-26
g5992	CIB4	8.92e-22
g5992	CANB1	1.05e-18
g5992	CANB2	1.42e-13
g5992	CHP1	1.62e-09
g5992	NCALD	3.74e-07
g5993	HSH2D	2.23e-148
g5993	RAB8A	7.56e-128
g5993	RAB8B	3.56e-117
g5993	RAB10	2.11e-93
g5993	RAB13	3.96e-89
g5993	RAB1A	1.75e-73
g5993	RAB1B	3.48e-71
g5993	RAB3C	8.10e-66
g5994	TPM4	1.06e-72
g5994	TPM3	2.95e-49
g5994	TPM1	3.15e-48
g5994	TPM2	2.99e-37
g5996	TPM1	7.01e-68
g5996	TPM2	9.44e-66
g5996	TPM3	8.69e-57
g5996	TPM4	8.51e-21
g5997	OLF24	1.72e-45
g5997	OLF1	6.46e-43
g5997	OLF3	1.63e-40
g5997	OL867	2.66e-39
g5997	OLF50	1.42e-38
g5997	OLF18	2.61e-36
g5997	OLF19	5.97e-36
g5997	O1044	2.30e-32
g5998	OL867	7.67e-59
g5998	OLF19	3.94e-57
g5998	OLF24	4.63e-57
g5998	OLF18	5.63e-55
g5998	OLF8	1.31e-53
g5998	OLF50	2.47e-49
g5998	OLF1	1.75e-47
g5998	O1019	8.40e-46
g5999	ZN431	7.56e-74
g5999	ZN431	8.70e-55
g5999	ZN431	2.33e-53
g5999	ZN431	1.36e-51
g5999	ZN431	4.15e-50
g5999	ZN431	5.56e-50
g5999	ZN431	9.36e-50
g5999	ZN431	6.00e-32
g5999	ZN431	1.60e-23
g5999	ZN120	7.86e-67
g5999	ZN120	8.23e-57
g5999	ZN120	8.86e-52
g5999	ZN120	1.52e-47
g5999	ZN120	1.70e-29
g5999	ZFP14	3.10e-62
g5999	ZFP14	8.03e-54
g5999	ZFP14	4.91e-53
g5999	ZFP14	1.04e-50
g5999	ZFP14	1.08e-50
g5999	ZFP14	3.92e-38
g5999	ZFP14	4.53e-28
g5999	ZFP14	2.80e-21
g5999	ZFP14	7.62e-16
g5999	ZFP37	4.61e-57
g5999	ZFP37	1.28e-56
g5999	ZFP37	3.21e-56
g5999	ZFP37	1.59e-53
g5999	ZFP37	3.89e-41
g5999	ZFP37	1.16e-19
g5999	ZFP2	1.14e-56
g5999	ZFP2	3.29e-55
g5999	ZFP2	3.25e-54
g5999	ZFP2	4.42e-54
g5999	ZFP2	1.38e-50
g5999	ZFP2	2.72e-45
g5999	ZFP2	4.12e-43
g5999	ZFP2	9.56e-31
g5999	ZSCA2	2.32e-56
g5999	ZSCA2	5.85e-51
g5999	ZSCA2	6.49e-51
g5999	ZSCA2	1.07e-50
g5999	ZSCA2	3.30e-50
g5999	ZSCA2	8.25e-50
g5999	ZSCA2	1.39e-49
g5999	ZSCA2	2.24e-45
g5999	ZSCA2	1.41e-33
g5999	ZSCA2	2.01e-30
g5999	ZSCA2	1.75e-27
g5999	OZF	6.42e-56
g5999	OZF	4.07e-48
g5999	OZF	6.88e-48
g5999	OZF	1.57e-47
g5999	OZF	3.05e-44
g5999	OZF	3.91e-29
g5999	OZF	2.81e-13
g5999	ZFP58	7.24e-56
g5999	ZFP58	3.30e-50
g5999	ZFP58	1.81e-42
g5999	ZFP58	1.05e-41
g5999	ZFP58	2.48e-39
g5999	ZFP58	1.17e-32
g6000	CP4F3	2.29e-146
g6000	CP4F3	1.92e-42
g6000	CP4FE	5.27e-115
g6000	CP4FE	7.49e-39
g6000	CP4CA	1.94e-47
g6000	CP4CA	8.13e-16
g6000	CP4AA	5.77e-47
g6000	CP4AA	1.09e-15
g6000	CP4B1	6.51e-45
g6000	CP4B1	1.21e-20
g6000	CP4AE	6.29e-44
g6000	CP4AE	1.78e-15
g6000	CP4X1	2.80e-39
g6000	CP4X1	1.01e-17
g6000	CP4V2	3.81e-28
g6000	CP4V2	5.86e-13
g6001	OLF56	5.27e-10
g6001	OL472	2.92e-09
g6001	O1019	5.38e-09
g6001	O1086	5.69e-09
g6001	OL491	8.41e-09
g6001	OLF10	8.76e-09
g6001	O1052	2.14e-08
g6001	OL473	2.89e-08
g6002	ZN431	2.47e-166
g6002	ZN431	3.03e-75
g6002	ZN569	2.58e-136
g6002	ZN569	7.82e-134
g6002	ZN569	3.45e-117
g6002	ZN569	1.41e-110
g6002	ZN569	1.29e-74
g6002	ZN879	1.20e-134
g6002	ZN184	4.85e-133
g6002	ZN184	4.66e-126
g6002	ZN184	3.33e-121
g6002	ZN184	2.41e-91
g6002	ZN184	6.57e-73
g6002	ZN184	1.48e-60
g6002	ZN250	6.46e-130
g6002	ZN250	1.04e-79
g6002	ZFP27	1.51e-127
g6002	ZFP27	5.21e-127
g6002	ZFP27	1.54e-115
g6002	ZFP27	5.67e-113
g6002	ZFP27	4.28e-102
g6002	ZN271	2.10e-127
g6002	ZN271	1.86e-122
g6002	ZN271	2.20e-115
g6002	ZFP14	8.88e-127
g6003	ZN569	0.0
g6003	ZFP27	0.0
g6003	ZFP27	1.09e-177
g6003	ZFP27	1.68e-156
g6003	ZFP27	5.89e-104
g6003	ZFP27	1.23e-23
g6003	ZFP26	0.0
g6003	ZFP26	2.94e-170
g6003	ZFP26	4.36e-159
g6003	ZFP26	3.38e-150
g6003	ZFP26	3.69e-103
g6003	ZFP26	5.95e-64
g6003	ZN431	1.18e-178
g6003	ZN431	8.76e-173
g6003	ZN431	9.65e-173
g6003	ZN431	3.35e-166
g6003	ZN431	6.51e-165
g6003	ZN431	4.09e-152
g6003	ZN431	2.12e-63
g6003	ZN184	1.00e-177
g6003	ZN184	1.65e-172
g6003	ZFP62	1.97e-175
g6003	ZFP62	5.65e-172
g6003	ZFP62	1.04e-166
g6003	ZFP62	2.53e-158
g6003	ZFP62	4.18e-88
g6003	ZFP62	3.07e-51
g6003	ZFP62	3.17e-38
g6003	ZN271	6.31e-175
g6003	ZN271	1.64e-161
g6003	ZN271	5.58e-121
g6003	ZN271	3.64e-34
g6003	ZN728	3.50e-171
g6003	ZN728	3.89e-141
g6004	LORF2	1.62e-64
g6007	ZN431	1.20e-42
g6007	ZN431	1.13e-13
g6007	ZN431	1.21e-13
g6007	ZN431	1.83e-13
g6007	ZN431	2.29e-13
g6007	ZN431	1.16e-12
g6007	ZN431	1.32e-12
g6007	ZN431	8.12e-12
g6007	ZN431	6.88e-11
g6007	ZN431	1.15e-10
g6007	ZN431	6.06e-10
g6007	ZN431	1.82e-09
g6007	ZN431	5.54e-09
g6007	ZN431	2.50e-07
g6007	ZN120	4.42e-42
g6007	ZN120	2.28e-18
g6007	ZN120	1.37e-13
g6007	ZN120	2.05e-12
g6007	ZN120	8.02e-12
g6007	ZN120	4.90e-11
g6007	ZN120	2.50e-09
g6007	ZN120	6.89e-09
g6007	ZFP58	9.93e-15
g6007	ZFP58	6.59e-09
g6007	ZFP58	2.25e-08
g6007	ZFP58	1.21e-07
g6007	ZFP58	3.24e-06
g6007	ZFP14	1.77e-13
g6007	ZFP14	2.32e-09
g6007	ZFP14	2.92e-09
g6007	ZFP14	3.67e-09
g6007	ZFP14	2.78e-07
g6007	ZFP14	5.81e-07
g6007	ZFP14	9.27e-07
g6007	ZFP62	2.74e-13
g6007	ZFP62	1.94e-10
g6007	ZFP62	6.03e-10
g6007	ZFP62	6.53e-09
g6007	ZFP62	1.04e-08
g6007	ZFP62	7.78e-08
g6007	ZFP62	1.56e-07
g6007	ZFP62	1.30e-06
g6007	ZFP62	2.38e-06
g6007	ZFP62	3.01e-06
g6007	ZFP62	4.81e-06
g6007	ZNF12	7.78e-13
g6007	ZNF12	3.58e-10
g6007	ZNF12	1.87e-09
g6007	ZNF12	3.71e-09
g6007	ZNF12	1.33e-08
g6007	ZNF12	1.81e-08
g6007	ZNF12	4.87e-08
g6007	ZNF12	5.51e-08
g6007	ZNF12	1.35e-06
g6007	ZNF12	1.66e-06
g6007	ZNF12	2.31e-06
g6007	ZNF12	2.39e-06
g6007	ZNF12	3.11e-06
g6007	ZNF12	5.94e-06
g6007	ZN879	1.14e-12
g6007	ZN879	9.00e-11
g6007	ZN879	1.85e-09
g6007	ZN879	6.41e-09
g6007	ZN879	1.90e-08
g6007	ZN879	2.22e-08
g6007	ZN879	9.01e-08
g6007	ZN879	9.84e-08
g6007	ZN879	3.52e-07
g6007	ZN879	1.38e-06
g6007	ZN879	2.14e-06
g6007	ZN382	1.86e-12
g6007	ZN382	5.65e-09
g6007	ZN382	6.07e-09
g6007	ZN382	7.66e-08
g6007	ZN382	2.03e-07
g6007	ZN382	1.23e-06
g6007	ZN382	4.33e-06
g6008	ZN120	9.33e-147
g6008	ZN120	3.14e-95
g6008	ZN120	3.00e-14
g6008	ZN120	9.38e-12
g6008	ZN431	2.09e-145
g6008	ZN431	2.63e-104
g6008	ZN431	1.19e-97
g6008	ZN431	1.44e-97
g6008	ZN431	1.48e-95
g6008	ZN431	5.71e-13
g6008	ZFP2	2.12e-95
g6008	ZFP2	2.25e-94
g6008	ZFP2	1.63e-93
g6008	ZFP2	4.44e-92
g6008	ZFP2	4.74e-91
g6008	ZFP2	5.09e-86
g6008	ZFP2	9.18e-67
g6008	ZFP37	2.41e-92
g6008	ZFP37	6.74e-90
g6008	ZFP37	6.56e-89
g6008	ZFP37	7.11e-80
g6008	ZFP37	7.84e-74
g6008	ZFP37	5.56e-58
g6008	ZFP37	1.86e-42
g6008	ZN569	3.47e-90
g6008	ZN569	3.70e-89
g6008	ZN569	1.15e-86
g6008	ZN569	1.43e-86
g6008	ZN569	2.20e-86
g6008	ZN569	1.71e-79
g6008	ZN569	3.38e-78
g6008	ZN569	8.85e-75
g6008	ZN569	7.33e-64
g6008	ZN569	1.17e-18
g6008	ZN569	7.57e-09
g6008	ZN569	1.60e-06
g6008	ZN182	5.16e-90
g6008	ZN182	2.41e-89
g6008	ZN182	5.21e-89
g6008	ZN182	3.51e-88
g6008	ZN182	1.12e-84
g6008	ZN182	4.05e-84
g6008	ZN182	7.90e-78
g6008	ZN182	7.10e-42
g6008	ZN182	1.26e-08
g6008	ZN182	1.04e-06
g6008	ZN879	2.27e-89
g6008	ZN879	6.98e-89
g6008	ZN879	2.18e-84
g6008	ZN879	2.22e-84
g6008	ZN879	3.53e-84
g6008	ZN879	3.82e-75
g6008	ZN879	1.40e-08
g6008	ZN879	3.12e-07
g6008	ZN436	4.28e-89
g6008	ZN436	5.55e-89
g6008	ZN436	4.78e-88
g6008	ZN436	4.60e-83
g6008	ZN436	1.33e-80
g6008	ZN436	1.14e-24
g6009	TEAD1	2.32e-46
g6009	TEAD3	1.86e-39
g6009	TEAD4	4.13e-39
g6009	TEAD2	3.41e-35
g6011	LORF2	9.73e-153
g6013	ZN431	5.06e-169
g6013	ZN431	9.63e-133
g6013	ZN431	5.77e-115
g6013	ZN431	3.80e-102
g6013	ZN120	6.99e-157
g6013	ZN120	4.12e-60
g6013	ZFP2	1.92e-121
g6013	ZFP2	3.12e-118
g6013	ZFP2	3.37e-118
g6013	ZFP2	2.13e-109
g6013	ZFP2	1.52e-97
g6013	ZFP2	2.40e-90
g6013	ZFP2	1.11e-87
g6013	ZFP2	2.59e-71
g6013	ZFP2	5.68e-43
g6013	ZN436	1.16e-117
g6013	ZN436	1.60e-108
g6013	ZN569	2.33e-115
g6013	ZN569	1.40e-114
g6013	ZN569	2.75e-114
g6013	ZN569	1.10e-109
g6013	ZN569	2.07e-103
g6013	ZN569	1.04e-100
g6013	ZN569	2.74e-92
g6013	ZN569	1.02e-80
g6013	ZN569	5.18e-70
g6013	ZN879	8.53e-115
g6013	ZN879	4.86e-108
g6013	ZN879	1.69e-103
g6013	ZN879	1.57e-91
g6013	ZN182	1.81e-114
g6013	ZN182	1.10e-113
g6013	ZN182	9.91e-113
g6013	ZN182	1.36e-102
g6013	ZN182	1.75e-98
g6013	ZN182	5.54e-51
g6013	ZN182	5.24e-09
g6013	ZN271	6.28e-114
g6013	ZN271	1.65e-111
g6013	ZN271	1.35e-110
g6013	ZN271	1.90e-110
g6013	ZN271	1.20e-109
g6013	ZN271	3.52e-107
g6013	ZN271	1.05e-106
g6013	ZN271	6.34e-102
g6013	ZN271	2.43e-87
g6013	ZN271	1.75e-25
g6014	OLF18	6.88e-144
g6014	OLF19	1.89e-109
g6014	OL867	3.35e-105
g6014	OLF8	1.20e-99
g6014	OLF24	2.34e-98
g6014	OLF1	7.81e-93
g6014	OLF50	1.81e-82
g6014	O1019	1.55e-78
g6015	ORML3	9.94e-60
g6015	ORML2	8.32e-58
g6015	ORML1	6.75e-57
g6016	ZN431	0.0
g6016	ZN431	2.40e-47
g6016	ZN569	2.44e-156
g6016	ZN569	2.31e-148
g6016	ZN569	1.79e-147
g6016	ZN569	9.64e-145
g6016	ZN569	2.80e-122
g6016	ZFP27	1.20e-148
g6016	ZFP27	2.12e-140
g6016	ZFP27	3.26e-137
g6016	ZFP27	3.66e-128
g6016	ZFP27	9.82e-128
g6016	ZFP27	7.71e-84
g6016	ZFP27	2.93e-63
g6016	ZN184	1.94e-145
g6016	ZN184	3.73e-139
g6016	ZN184	4.47e-139
g6016	ZN184	1.42e-126
g6016	ZN271	4.13e-145
g6016	ZN271	8.22e-145
g6016	ZN271	3.74e-144
g6016	ZN250	6.85e-144
g6016	ZN250	8.83e-80
g6016	ZN250	9.19e-25
g6016	ZN250	1.77e-13
g6016	ZFP26	2.44e-143
g6016	ZFP26	1.01e-141
g6016	ZFP26	1.33e-130
g6016	ZFP26	3.34e-128
g6016	ZFP26	2.02e-81
g6016	ZN182	3.02e-143
g6016	ZN182	5.25e-139
g6016	ZN182	1.12e-136
g6016	ZN182	2.29e-117
g6016	ZN182	3.74e-32
g6018	ZN120	6.56e-18
g6018	ZN431	2.47e-17
g6018	ZFP26	3.05e-12
g6018	ZFP14	1.15e-11
g6018	ZN426	6.22e-11
g6018	ZN569	6.92e-11
g6018	ZFP90	2.31e-10
g6018	ZFP1	3.76e-10
g6019	LORF2	2.39e-08
g6021	LZTS1	0.0
g6021	LZTS2	6.33e-71
g6021	LZTS3	4.99e-56
g6021	N4BP3	1.07e-29
g6023	VATB2	0.0
g6023	ATPB	4.82e-08
g6023	ATPA	9.32e-08
g6024	VMAT1	0.0
g6024	VMAT2	1.26e-101
g6024	VACHT	3.00e-60
g6026	VMAT1	4.67e-87
g6026	VMAT2	1.47e-63
g6026	VACHT	4.44e-17
g6028	RS26	6.96e-79
g6029	SON	1.21e-07
g6029	SON	3.46e-07
g6030	LIPL	0.0
g6030	LIPE	2.98e-155
g6030	LIPC	8.55e-133
g6030	LIPR1	6.91e-56
g6030	LIPP	1.45e-54
g6030	LIPR2	4.24e-51
g6030	PLA1A	8.58e-46
g6030	LIPH	5.26e-44
g6031	INT10	0.0
g6031	INT10	6.00e-35
g6032	LORF2	4.23e-10
g6036	CGAT1	3.29e-148
g6036	CGAT2	1.40e-49
g6037	CGAT1	0.0
g6037	CGAT2	1.30e-160
g6037	CHSS3	1.84e-51
g6037	CHSS1	6.32e-47
g6037	B4GN3	2.95e-16
g6037	B4GN4	2.47e-13
g6038	SH24A	0.0
g6038	SH24B	1.09e-101
g6038	HSH2D	1.24e-19
g6038	SH2D7	2.76e-16
g6038	SH22A	3.72e-13
g6038	PTN6	5.18e-08
g6038	DAPP1	2.42e-07
g6038	GRB2	1.71e-06
g6044	PSD3	0.0
g6045	PSD3	9.14e-89
g6045	PSD1	1.06e-61
g6045	PSD2	5.65e-58
g6045	PSD4	2.51e-39
g6045	CYH3	7.67e-15
g6045	CYH1	2.85e-14
g6045	CYH2	5.12e-14
g6045	BIG1	1.15e-12
g6048	PSD3	0.0
g6048	PSD2	2.39e-117
g6048	PSD1	5.31e-101
g6048	PSD4	9.45e-80
g6048	RHG21	2.74e-09
g6048	SPTB2	1.54e-07
g6048	TIAM1	1.75e-06
g6051	ARY3	1.02e-168
g6051	ARY2	1.32e-159
g6051	ARY1	1.62e-148
g6052	ARY2	0.0
g6052	ARY1	1.68e-176
g6052	ARY3	6.07e-152
g6053	ARY1	0.0
g6053	ARY2	3.96e-172
g6053	ARY3	5.02e-146
g6054	HCD2	1.09e-07
g6060	NAF1	0.0
g6061	LORF2	4.15e-07
g6062	NPY1R	0.0
g6062	NPY6R	2.52e-125
g6062	NPY4R	6.61e-115
g6062	NPFF2	6.01e-46
g6062	NPY2R	3.74e-44
g6062	GPR83	6.18e-38
g6062	NPY5R	1.80e-37
g6062	NPY5R	8.96e-13
g6062	QRFPR	2.24e-37
g6063	NPY5R	0.0
g6063	NPY1R	1.07e-35
g6063	NPY2R	1.31e-32
g6063	NPY4R	2.79e-31
g6063	OX2R	1.23e-26
g6063	NPFF2	6.05e-26
g6063	OX1R	2.96e-25
